,name,link,category,imgs,sellDate,price,size,source
350,Roselia LIVE TOUR「Rosenchor」 Tシャツ,https://bang-dream.com/goods/3648,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/1d67329d-b931-4a21-936c-2e9571bfce0f.jpg,2024年02月17日 (土),4400円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品 全1種
351,BanG Dream! It's MyGO!!!!! アクリルスタンド ブシロードストア2周年記念ver.,https://bang-dream.com/goods/3446,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/36ed138c-c65e-49c3-9499-3bc812c027a5.jpg,2023年08月14日 (月),各1980円（税込）,本体：約W90×H150mm　台座：W60×H60mm,一般商品 全5種
352,BanG Dream! It's MyGO!!!!! トレーディング缶バッジ ブシロードストア2周年記念ver.,https://bang-dream.com/goods/3445,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/fc4cfbf1-32ed-4dcc-b385-4027b642bdec.jpg,2023年08月14日 (月),550円（税込）,直径：約56mm,一般商品 全10種
353,BanG Dream! ガールズバンドパーティ！ ガジェットケース,https://bang-dream.com/goods/3138,かばん類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3939a51d-c2a4-4cb6-9c48-7840956e5623.jpg,2022年09月22日 (木),各3300円（税込）,約260×H180ｍｍ,イベント商品 全4種
354,BanG Dream! 11th☆LIVE DAY2:Roselia×Morfonica「星空の夜想曲」 ラバーバンド,https://bang-dream.com/goods/3278,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/50235bac-dfd2-433b-ac39-84cf9bfbb061.jpg,2023年02月05日 (日),1100円（税込）,約W850×H330mm,イベント商品
355,バンドリ！ ガールズバンドパーティ！ シリコンバンド Roselia vol.1,https://bang-dream.com/goods/3468,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/dc0543b0-b203-4670-873c-ed2290325368.jpg,2023年08月25日 (金),770円（税込）,約W202×H20mm以内,イベント商品
356,劇場版「BanG Dream! It’s MyGO!!!!!」 トレーディングホログラム缶バッジ,https://bang-dream.com/goods/3841,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b66fa6ae-59c0-43ae-a32f-7c50d00e9ee8.jpg,,550円（税込）,直径約56mm,イベント商品 全5種
357,BanG Dream! 11th☆LIVE DAY1:Poppin'Party×RAISE A SUILEN「GALAXY to GALAXY」 記念キーホルダー,https://bang-dream.com/goods/3264,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/76564c52-43cc-4aff-9479-09581388909a.jpg,2023年02月04日 (土),1650円（税込）,アクリル部分：約W50×H70mm,イベント商品
358,BanG Dream! メタルチャーム Ave Mujica,https://bang-dream.com/goods/3638,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d85bef9a-1aca-4ee3-95e9-31212c56452e.jpg,2024年02月27日 (火),1650円（税込）,約W46×H50mm,イベント商品
359,BanG Dream! 缶バッジ 夢限大みゅーたいぷ,https://bang-dream.com/goods/3605,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e9635c78-d82f-42d2-ac41-2efc2dc1ac95.jpg,2024年03月29日 (金),550円（税込）,直径約56mm,一般商品 全5種
360,バンドリ！ ガールズバンドパーティ！ キャラリウムアクリルキーホルダー イントロダクション,https://bang-dream.com/goods/3206,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c2dbd80d-b1f6-4058-b0c5-56e0b268bced.jpg,2022年11月12日 (土),880円（税込）,約W80×H60mm以内,イベント商品 全10種
361,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 Tシャツ NAVY ver.,https://bang-dream.com/goods/3677,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/32ce6c08-8af4-40cb-9d6f-0e4a783c69ae.jpg,2024年02月12日 (月),3850円（税込）,L / XLサイズ,イベント商品
362,BanG Dream! It's MyGO!!!!! トレーディングショートステッカー vol.3,https://bang-dream.com/goods/3601,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/5a207276-0280-483f-a68a-3d411b6250c0.jpg,2023年12月08日 (金),440円（税込）,約W90×H55mm,一般商品 全10種
363,バンドリ！ ガールズバンドパーティ！ トレーディングホログラムショートステッカー sideA 2024 Autumn ver.,https://bang-dream.com/goods/3863,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9d9e2c6c-3856-458f-80af-0b2a5a310bea.jpg,2024年09月14日 (土),440円（税込）,約W90×H55mm,イベント商品 全20種
364,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 タオル,https://bang-dream.com/goods/3675,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/025e1ff2-4334-490e-9865-82679899d326.jpg,2024年02月12日 (月),2420円（税込）,約W830×H340mm,イベント商品
365,BanG Dream! 10th☆LIVE DAY2:Morfonica「Reverberation」 アクリルスタンド,https://bang-dream.com/goods/3145,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ef601f77-4dc2-4e03-a592-2080732c3e30.jpg,2022年09月23日 (金),各1650円（税込）,約W80×H150mm,イベント商品 全5種
366,ぽぴばん！のおでかけ in Summer 似顔絵タグ付きTシャツ ポピパみんなで描きました☆,https://bang-dream.com/goods/3431,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4f151109-0256-41af-a433-49e51cd42ae2.jpg,2023年08月11日 (金),4950円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
367,RAISE A SUILEN LIVE 2024「ESSENTIALS」 蓄光Tシャツ,https://bang-dream.com/goods/3775,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4e36c2f9-380c-4586-b14d-31c07bc42141.jpg,2024年06月15日 (土),4400円（税込）,M / L / XLサイズ,イベント商品
368,MyGO!!!!! 6th LIVE「見つけた景色、たずさえて」 アクリルスタンド,https://bang-dream.com/goods/3829,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4a377f8f-8564-47c5-b61f-a54a24a953ed.jpg,2024年07月27日 (土),各1760円（税込）,約W61×H139mm以内,イベント商品 全5種
369,BanG Dream! 11th☆LIVE DAY1:Poppin'Party×RAISE A SUILEN「GALAXY to GALAXY」 Normal ver. Tシャツ,https://bang-dream.com/goods/3261,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3748fd48-9e8d-4d06-ad4c-644adf1ffe03.jpg,2023年02月04日 (土),3850円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
370,BanG Dream! ビッグシルエットTシャツ（迷星叫・名無声・潜在表明・影色舞）,https://bang-dream.com/goods/3392,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d58dd232-d43f-4762-9e7b-d20fb993ad17.jpg,2023年07月01日 (土),4400円（税込）,フリーサイズ,一般商品 全4種
371,MyGO!!!!! 6th LIVE「見つけた景色、たずさえて」 クリアファイル,https://bang-dream.com/goods/3826,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/a5445ba3-3155-4ccd-8559-789dad6984fb.jpg,2024年07月27日 (土),550円（税込）,A4サイズ対応,イベント商品
372,BanG Dream! トレーディングショートステッカー 潜在表明ver.,https://bang-dream.com/goods/3399,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/00506dd1-6573-4f0b-b3e6-fbf4bb428fd3.jpg,2023年07月01日 (土),440円（税込）,約W90×H55mm,一般商品 全8種
373,バンドリ！ ガールズバンドパーティ！ ジオラマアクリルスタンド 2023 Winter ver.,https://bang-dream.com/goods/3611,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7c8cecb1-facd-4fe9-b9a9-59ca5701cb25.jpg,2023年12月16日 (土),各1100円（税込）,板状：約W100×H100mm 組立サイズ：W50×H67mm以内,一般商品 全8種
374,BanG Dream! 12th☆LIVE DAY3:RAISE A SUILEN「REVEAL」 フルグラフィックタオル,https://bang-dream.com/goods/3558,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/09c5723e-4763-42d0-8626-c4b0b6a50d77.jpg,2023年11月05日 (日),3300円（税込）,約W840×H340mm,イベント商品 全5種
375,BanG Dream! 10th☆LIVE DAY3:Poppin'Party「Hoppin’☆Poppin’☆Dreamin’!!」 アクリルキーホルダー,https://bang-dream.com/goods/3151,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2336e355-d25c-4d89-996b-9be61303e16e.jpg,2022年09月24日 (土),各880円（税込）,約W70×H80mm,イベント商品 全5種
376,Ave Mujica 1st LIVE「Perdere Omnia」 アクリルスタンド,https://bang-dream.com/goods/3635,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6dc523b6-54d8-4905-b614-2ae277e30ded.jpg,2024年01月27日 (土),各1760円（税込）,本体：約W100×H141mm以内 台座：約W50×H50mm ※各メンバーによって異なります。,イベント商品 全5種
377,バンドリ！ガールズバンドパーティ！ ジオラマアクリルスタンド 2022 Winter ver.,https://bang-dream.com/goods/3247,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ad23cf44-49e4-4a5e-bc70-b7d75a6de4b8.jpg,2022年12月17日 (土),各1100円（税込）,約W55×H55mm以内,イベント商品 全7種
378,バンドリ！ ガールズバンドパーティ！ トレーディング星形キーホルダー vol.2 sideB,https://bang-dream.com/goods/3522,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c82a5642-8dbf-49b2-8188-8e21984ca69b.jpg,2023年11月14日 (火),770円(税込),約W80×H80mm,イベント商品、全20種
379,バンドリ！ ガールズバンドパーティ！ トレーディングホログラムショートステッカー SideA 2023 Winter ver.,https://bang-dream.com/goods/3614,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/44394bf6-f14b-47a5-a9f0-89ce98220658.jpg,2023年12月16日 (土),440円（税込）,約W90×H55mm,一般商品 全20種
380,MyGO!!!!! アーティストトレーディング缶バッジ vol.1,https://bang-dream.com/goods/3733,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/34164fb8-45ca-4d27-a22b-3c1a846462f1.jpg,2024年04月29日 (月),550円（税込）,直径約56mm,イベント商品 全15種（1BOX コンプリート仕様）
381,BanG Dream! ガールズバンドパーティ！ トレーディング缶バッジ Brand new Pastel Road！,https://bang-dream.com/goods/3212,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ce5c7744-7882-4414-be19-9c8f08024b51.jpg,2022年11月12日 (土),550円（税込）,直径約54mm,イベント商品 全10種
382,BanG Dream! アクリルスタンド MyGO!!!!! 処救生 ver.,https://bang-dream.com/goods/3817,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b55ff13d-ec92-4b03-b46e-120c42ff9268.jpg,2024年08月11日 (日),各1760円（税込）,本体：約W53×H150mm以内 台座：約W60×H40mm以内,イベント商品 全5種
383,BanG Dream! トートバッグ Ave Mujica,https://bang-dream.com/goods/3770,かばん類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/bc4602a7-ac3c-4368-9531-b4c5415814f8.jpg,2024年06月08日 (土),2750円（税込）,約W390×H380×D120mm,イベント商品
384,劇場版「BanG Dream! It’s MyGO!!!!! 前編：春の陽だまり、迷い猫」 アクリルジオラマ,https://bang-dream.com/goods/3839,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/1bd40cc7-1d82-4596-9c7d-a926cf46ba13.jpg,,3300円（税込）,本体：約W100×H120mm,イベント商品 全1種
385,BanG Dream! It’s MyGO!!!!! トレーディングチケット風ステッカー Casual Attire ver.,https://bang-dream.com/goods/3852,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/a83e9e84-f270-4e8a-83d2-ed65adc1fb44.jpg,2024年08月09日 (金),440円（税込）,約W70×H140mm以内,イベント商品 全5種
386,ハロー、ハッピーワールド！ スペシャルイベント「ハッピー！ラッキー！スマイル！フェスティバル！」 トレーディングホロ缶バッジ,https://bang-dream.com/goods/3504,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/cd7a33c8-8eb1-4d3d-b021-65a091a73e68.jpg,2023年09月09日 (土),550円（税込）,直径約56mm,イベント商品 全5種
387,バンドリ！ ガールズバンドパーティ！ 和紙風アクリルキーホルダー 和洋折衷ver.,https://bang-dream.com/goods/3866,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/a3d176fc-820e-44c9-8cd5-97b779db289b.jpg,2024年09月14日 (土),各990円（税込）,約W70×H80mm以内,イベント商品 全8種
388,Morfonica ZEPP TOUR 2023「forte」 クリアファイル,https://bang-dream.com/goods/3416,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/502b4cbd-10b0-4505-b20f-762ef8013eec.jpg,2023年07月20日 (木),550円（税込）,A4サイズ対応,イベント商品
389,BanG Dream! 10th☆LIVE DAY2:Morfonica「Reverberation」 トレーディング缶バッジ,https://bang-dream.com/goods/3146,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6c5fc6e1-3ef3-4586-b556-1ffcb365cff7.jpg,2022年09月23日 (金),550円（税込）,直径約54mm,イベント商品 全10種
390,RAISE A SUILEN×Morfonica「Mythology Chapter 2」 記念メタルキーホルダー,https://bang-dream.com/goods/3077,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9508a00c-185a-4269-b00a-ee3bae68ba54.jpg,2022年06月18日 (土),各1650円（税込）,約H25mm×W65mm,イベント商品 全2種
391,BanG Dream! 12th☆LIVE DAY3:RAISE A SUILEN「REVEAL」 ラバーバンド,https://bang-dream.com/goods/3553,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/28ffc008-ced7-4ada-9a44-7a402ddd526a.jpg,2023年11月05日 (日),1210円（税込）,約W210×H32.5mm,イベント商品
392,BanG Dream! ガールズバンドパーティ！ ワッペン風トレーナー,https://bang-dream.com/goods/3317,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3e3fce71-3d9c-491c-9eac-700c3d16c012.jpg,2023年04月01日 (土),6600円,FREE(メンズLサイズ想定),全1種
393,BanG Dream! 12th☆LIVE 法被 Poppin'Party,https://bang-dream.com/goods/3571,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b2064e68-5c79-40d4-95d5-2dbed9c1e2d5.jpg,2023年11月03日 (金),各11000円（税込）,,イベント商品 全5種
394,RAISE A SUILEN LIVE 2024「ESSENTIALS」 マフラータオル,https://bang-dream.com/goods/3776,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/75b88624-3b61-4052-a8d1-25a033c29ca6.jpg,2024年06月15日 (土),2420円（税込）,約W1100×H200mm,イベント商品
395,バンドリ！ ガールズバンドパーティ！ トレーディングブロマイド 2023 Summer ver.,https://bang-dream.com/goods/3380,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/32c9f87e-dbce-40c9-b956-679338143001.jpg,2023年07月01日 (土),385円（税込）,約W89×H127mm,イベント商品 全7種
396,BanG Dream! 12th☆LIVE DAY2:MyGO!!!!!「ちいさな一瞬」 ステッカーセット,https://bang-dream.com/goods/3549,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/922d672e-26c4-491b-9eea-da22350cd956.jpg,2023年11月04日 (土),660円（税込）,イベントロゴシール：約W70×H30mm イベントKVシール：約W70×H60mm,イベント商品
397,BanG Dream! 12th☆LIVE DAY2:MyGO!!!!!「ちいさな一瞬」 記念キーホルダー,https://bang-dream.com/goods/3544,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/bf8aadeb-115c-48fa-80df-725c816c12ef.jpg,2023年11月04日 (土),1650円（税込）,本体：約W50×H65mm,イベント商品
