,番名,链接,评分,放送日期,id,追番人数,播放量,硬币数,弹幕数
842,旋风管家 CAN'T TAKE MY EYES OFF YOU,https://www.bilibili.com/bangumi/play/ss4341,9.3,2012-10-02 16:00:00,4341,122686,957961,2373,24879
843,青之驱魔师 剧场版,https://www.bilibili.com/bangumi/play/ss3543,9.2,2012-12-27 16:00:00,3543,122656,878374,3170,21185
844,剧场版总集篇 OVERLORD 不死者之王,https://www.bilibili.com/bangumi/play/ss24255,9.4,2017-02-24 16:00:00,24255,122639,7507818,16806,74463
845,校园迷糊大王,https://www.bilibili.com/bangumi/play/ss1446,9.8,2004-10-09 16:00:00,1446,122320,1050323,3301,38917
846,怪物之子,https://www.bilibili.com/bangumi/play/ss4129,9.7,2015-07-10 16:00:00,4129,122252,919279,18729,31800
847,黑子的篮球 第3期 OVA,https://www.bilibili.com/bangumi/play/ss3444,9.7,2015-09-24 16:00:00,3444,122205,389966,1811,4733
848,OVERLORD Ⅲ SP,https://www.bilibili.com/bangumi/play/ss25131,9.4,2018-07-09 16:00:00,25131,122022,14410661,16460,10549
849,黑塔利亚 The Beautiful World 第5期,https://www.bilibili.com/bangumi/play/ss2712,9.6,2013-01-24 16:00:00,2712,121918,1889133,4918,172205
850,魔力家族,https://www.bilibili.com/bangumi/play/ss767,8.6,2012-06-30 16:00:00,767,121878,503259,583,7372
851,星之梦～星之人～,https://www.bilibili.com/bangumi/play/ss5051,9.7,2016-09-02 16:00:00,5051,121728,948801,18128,60585
852,宇宙战舰提拉米斯II,https://www.bilibili.com/bangumi/play/ss25806,9.6,2018-10-01 16:00:00,25806,121701,3069637,13867,17701
853,请问您今天要来点兔子吗？？～Dear My Sister～,https://www.bilibili.com/bangumi/play/ss24702,9.8,2018-08-08 16:00:00,24702,121461,515065,12168,25225
854,地狱少女 二笼,https://www.bilibili.com/bangumi/play/ss4880,9.8,2006-10-06 16:00:00,4880,121092,1193466,4924,48734
855,零之使魔～三美姬的轮舞～OVA,https://www.bilibili.com/bangumi/play/ss3790,9.5,2008-12-24 16:00:00,3790,120895,1257127,1111,8146
856,妖精的尾巴 剧场版 凤凰巫女,https://www.bilibili.com/bangumi/play/ss4498,9.5,2012-08-17 16:00:00,4498,120819,1541160,9593,26465
857,东京教父,https://www.bilibili.com/bangumi/play/ss2597,9.8,2003-11-07 16:00:00,2597,120727,713309,5604,18984
858,BLACK CAT,https://www.bilibili.com/bangumi/play/ss2980,9.5,2005-10-05 16:00:00,2980,120599,234243,959,435
859,玛莉亚†狂热,https://www.bilibili.com/bangumi/play/ss920,9.5,2009-01-03 16:00:00,920,120414,1404915,2535,45704
860,千枪士,https://www.bilibili.com/bangumi/play/ss24618,5.7,2018-07-02 16:00:00,24618,119882,2327285,2740,22857
861,阳光中的青时雨,https://www.bilibili.com/bangumi/play/ss2820,9.7,2013-11-08 16:00:00,2820,119607,509729,2135,10160
862,Classica Loid,https://www.bilibili.com/bangumi/play/ss5521,9.5,2016-10-07 16:00:00,5521,119506,2033820,5386,65499
863,温泉幼精箱根酱,https://www.bilibili.com/bangumi/play/ss2729,8.4,2015-10-03 16:00:00,2729,119474,3308841,2400,33726
864,Code Geass 反叛的鲁路修 娜娜莉梦游仙境,https://www.bilibili.com/bangumi/play/ss4446,9.6,2012-07-26 16:00:00,4446,119172,626574,1843,8503
865,ID-0,https://www.bilibili.com/bangumi/play/ss5999,9.1,2017-04-09 16:00:00,5999,118919,1715068,5981,26047
866,攻壳机动队 S.A.C. 2nd GIG,https://www.bilibili.com/bangumi/play/ss1565,9.8,2003-12-31 16:00:00,1565,118729,1715474,3748,25593
867,尸者的帝国,https://www.bilibili.com/bangumi/play/ss4098,8.8,2015-10-01 16:00:00,4098,118620,1198735,7024,39883
868,武器种族传说,https://www.bilibili.com/bangumi/play/ss1836,9.6,2005-04-04 16:00:00,1836,118611,260990,1150,4720
869,幻想嘉年华 EX Season,https://www.bilibili.com/bangumi/play/ss3552,9.3,2011-11-25 16:00:00,3552,117844,2381212,3064,33598
870,拜托了 爱因兹贝伦咨询室,https://www.bilibili.com/bangumi/play/ss4471,9.2,2012-09-18 16:00:00,4471,117762,3054995,4202,43724
871,黑塔利亚 Axis Powers 第2期,https://www.bilibili.com/bangumi/play/ss3474,9.6,2009-07-26 16:00:00,3474,117466,5479492,13253,487924
872,BLACK★ROCK SHOOTER OVA,https://www.bilibili.com/bangumi/play/ss1666,9.5,2010-07-23 16:00:00,1666,117360,1023022,3609,66351
873,惊爆草莓,https://www.bilibili.com/bangumi/play/ss1389,9.4,2006-04-02 16:00:00,1389,117312,780184,2854,80069
874,牙狼 -VANISHING LINE-,https://www.bilibili.com/bangumi/play/ss6468,9.7,2017-10-06 16:00:00,6468,117178,3222032,7591,45758
875,源氏物语千年纪 Genji,https://www.bilibili.com/bangumi/play/ss1118,9.2,2009-01-14 16:00:00,1118,116952,1085660,1328,39197
876,有顶天家族,https://www.bilibili.com/bangumi/play/ss507,9.7,2013-07-06 16:00:00,507,116725,446929,3037,9538
877,我的女神,https://www.bilibili.com/bangumi/play/ss1448,9.7,2005-01-05 16:00:00,1448,116654,721946,2892,18299
878,最游记,https://www.bilibili.com/bangumi/play/ss2144,9.7,2000-04-03 16:00:00,2144,116521,1501406,1821,107018
879,蜡笔小新 第五季（中文）,https://www.bilibili.com/bangumi/play/ss6268,9.7,2009-12-31 16:00:00,6268,116103,10510656,14654,161991
880,B-PROJECT～绝顶＊Emotion～,https://www.bilibili.com/bangumi/play/ss26277,8.2,2019-01-11 16:00:00,26277,116072,1952323,3300,8902
881,混沌之脑,https://www.bilibili.com/bangumi/play/ss1213,7.4,2008-10-08 16:00:00,1213,115931,1031973,1791,145785
882,魔法学园MA,https://www.bilibili.com/bangumi/play/ss3294,9.1,2008-10-04 16:00:00,3294,115654,57947,128,315
883,给桃子的信,https://www.bilibili.com/bangumi/play/ss4544,9.4,2012-04-20 16:00:00,4544,115562,668718,4478,16937
884,血型君2,https://www.bilibili.com/bangumi/play/ss1519,9.4,2015-01-06 16:00:00,1519,115415,7018791,1103,115768
885,甜甜私房猫 第三季,https://www.bilibili.com/bangumi/play/ss5563,9.3,2016-10-01 16:00:00,5563,115049,3791575,6024,51381
886,恋爱情结,https://www.bilibili.com/bangumi/play/ss5221,9.7,2007-04-06 16:00:00,5221,114738,2054187,3519,88871
887,番剧茶会,https://www.bilibili.com/bangumi/play/ss3540,9.0,2016-04-06 16:00:00,3540,114171,1587362,20702,32260
888,千年女优,https://www.bilibili.com/bangumi/play/ss5297,9.8,2001-07-27 16:00:00,5297,114132,738195,3376,23204
889,吹響！上低音號 第二季（僅限台灣地區）,https://www.bilibili.com/bangumi/play/ss5551,9.6,2016-10-05 16:00:00,5551,114063,556472,4317,23909
890,BUDDY COMPLEX,https://www.bilibili.com/bangumi/play/ss1722,9.4,2014-01-04 16:00:00,1722,112856,1852601,2501,85774
891,兄弟战争,https://www.bilibili.com/bangumi/play/ss4391,9.5,2013-07-01 16:00:00,4391,112830,1244841,3601,53338
892,灼眼的夏娜 OVA 恋爱与温泉的校外学习！,https://www.bilibili.com/bangumi/play/ss1607,9.3,2006-12-07 16:00:00,1607,112559,589510,1332,30221
893,魔法少女大战,https://www.bilibili.com/bangumi/play/ss183,8.3,2014-04-07 16:00:00,183,112428,2253258,488,25275
894,蜡笔小新 第三季（中文）,https://www.bilibili.com/bangumi/play/ss6264,9.7,2003-12-31 16:00:00,6264,112415,11472038,9498,125954
895,高校星歌剧 第二季,https://www.bilibili.com/bangumi/play/ss5973,9.5,2017-04-03 16:00:00,5973,112260,2619740,5999,92198
896,薄樱鬼 御伽草子,https://www.bilibili.com/bangumi/play/ss3377,9.5,2016-04-04 16:00:00,3377,111836,2522851,4452,30221
897,鬼平,https://www.bilibili.com/bangumi/play/ss5792,9.5,2017-01-09 16:00:00,5792,111749,1974917,6391,16916
898,夜樱四重奏,https://www.bilibili.com/bangumi/play/ss472,7.1,2008-10-01 16:00:00,472,110829,753846,654,18071
899,影鳄,https://www.bilibili.com/bangumi/play/ss2848,9.5,2015-10-01 16:00:00,2848,110358,4090196,3945,80784
900,新妹魔王的契約者（僅限港澳台）,https://www.bilibili.com/bangumi/play/ss6286,8.2,2015-01-06 16:00:00,6286,110279,167905,549,6076
901,爱丽丝学园,https://www.bilibili.com/bangumi/play/ss1921,9.8,2004-10-29 16:00:00,1921,108514,1532991,2231,68894
902,山田君与7人魔女 OAD,https://www.bilibili.com/bangumi/play/ss3586,9.6,2014-12-16 16:00:00,3586,108180,1265383,2911,16038
903,坂道上的阿波罗,https://www.bilibili.com/bangumi/play/ss780,9.6,2012-04-11 16:00:00,780,108127,451131,1532,18038
904,魔法少女什么的已经够了啦。第二季,https://www.bilibili.com/bangumi/play/ss5560,8.8,2016-10-04 16:00:00,5560,107761,1928780,5635,14114
905,今天开始做魔王 第一季,https://www.bilibili.com/bangumi/play/ss3764,9.5,2004-04-02 16:00:00,3764,107596,3147514,3104,238590
906,地上最强新娘,https://www.bilibili.com/bangumi/play/ss1811,8.7,2006-10-04 16:00:00,1811,107014,1300191,2700,44251
907,搞笑漫画日和＋,https://www.bilibili.com/bangumi/play/ss1596,9.4,2010-01-03 16:00:00,1596,106944,1820299,1852,11417
908,精灵宝可梦XY&Z,https://www.bilibili.com/bangumi/play/ss5692,8.4,2015-10-28 16:00:00,5692,106909,5342676,6628,178754
909,蜡笔小新 第四季（中文）,https://www.bilibili.com/bangumi/play/ss6266,9.7,2006-12-31 16:00:00,6266,106689,7854768,8457,106575
910,神曲奏界POLYPHONICA 第一季,https://www.bilibili.com/bangumi/play/ss1128,8.9,2007-04-02 16:00:00,1128,105887,193033,523,2057
911,魔法少女☆伊莉雅 OVA,https://www.bilibili.com/bangumi/play/ss3476,9.2,2014-03-06 16:00:00,3476,105551,1640145,2817,24429
912,最终幻想VII：降临之子,https://www.bilibili.com/bangumi/play/ss4720,9.7,2005-09-13 16:00:00,4720,105056,252213,2113,3866
913,小凉宫春日的忧郁,https://www.bilibili.com/bangumi/play/ss4735,9.7,2009-02-13 16:00:00,4735,105017,259195,1339,2109
914,悠久之翼2,https://www.bilibili.com/bangumi/play/ss1182,9.7,2008-10-06 16:00:00,1182,104787,892684,4673,45186
915,纯洁的玛利亚,https://www.bilibili.com/bangumi/play/ss1491,8.9,2015-01-10 16:00:00,1491,104620,5678076,4216,165229
916,中二病也要谈恋爱！恋 SP,https://www.bilibili.com/bangumi/play/ss21682,9.5,2014-03-18 16:00:00,21682,104450,3429931,7707,25827
917,魔女的使命 OVA,https://www.bilibili.com/bangumi/play/ss3502,9.5,2015-01-06 16:00:00,3502,104308,953908,1210,50447
918,歌之☆王子殿下 真爱2000%,https://www.bilibili.com/bangumi/play/ss1562,9.5,2013-04-02 16:00:00,1562,104167,2050395,1961,154083
919,不愉快的怪物庵（僅限台灣地區）,https://www.bilibili.com/bangumi/play/ss5014,0.0,2016-07-02 16:00:00,5014,103793,236971,466,8584
920,猫神八百万,https://www.bilibili.com/bangumi/play/ss904,9.5,2011-07-08 16:00:00,904,103565,221621,1082,3848
921,花开伊吕波 Home Sweet Home,https://www.bilibili.com/bangumi/play/ss2927,9.7,2013-03-08 16:00:00,2927,103534,351476,3964,4462
922,学园天堂,https://www.bilibili.com/bangumi/play/ss1466,9.3,2006-03-31 16:00:00,1466,103429,1417848,1042,75482
923,HELLO!! 黄金拼图,https://www.bilibili.com/bangumi/play/ss3491,9.7,2015-04-04 16:00:00,3491,103290,1199588,5489,97416
924,偶像大师 灰姑娘女孩 第2期,https://www.bilibili.com/bangumi/play/ss2594,9.4,2015-07-16 16:00:00,2594,103172,2266305,5607,94605
925,核爆默示录,https://www.bilibili.com/bangumi/play/ss485,8.3,2013-10-01 16:00:00,485,102545,2627491,1526,105770
926,告白实行委员会 嫉忌的答复,https://www.bilibili.com/bangumi/play/ss4356,9.3,2014-11-25 16:00:00,4356,102495,3117665,3194,33183
927,复仇者：世上最强英雄组合,https://www.bilibili.com/bangumi/play/ss109,9.6,2010-10-19 16:00:00,109,102355,2729971,3631,90352
928,CANNON BUSTERS ,https://www.bilibili.com/bangumi/play/ss26782,7.5,2019-08-28 16:00:00,26782,102152,626451,1223,5288
929,告白实行委员会 我于此刻恋上你,https://www.bilibili.com/bangumi/play/ss4140,9.2,2015-07-14 16:00:00,4140,101974,3117665,3194,33183
930,灵感！,https://www.bilibili.com/bangumi/play/ss1560,9.7,2015-04-01 16:00:00,1560,101746,447671,2149,14007
931,复活！小猫咪,https://www.bilibili.com/bangumi/play/ss2990,9.4,2015-09-30 16:00:00,2990,101684,6190257,4888,41252
932,南家三姐妹 再来一碗,https://www.bilibili.com/bangumi/play/ss621,8.9,2008-01-05 16:00:00,621,101459,2463431,5134,104847
933,忍者少女千鸟～伊势・金崎篇～,https://www.bilibili.com/bangumi/play/ss5965,9.3,2017-04-06 16:00:00,5965,101403,3432098,6427,9391
934,特别的她,https://www.bilibili.com/bangumi/play/ss2988,9.7,2000-04-25 16:00:00,2988,101395,612403,3514,9140
935,科学小飞侠Crowds,https://www.bilibili.com/bangumi/play/ss520,9.6,2013-07-11 16:00:00,520,101282,682370,1793,21286
936,"Wake Up, Girls! 新章",https://www.bilibili.com/bangumi/play/ss6442,8.0,2017-10-09 16:00:00,6442,101275,753093,2615,8252
937,萌菌物语,https://www.bilibili.com/bangumi/play/ss3405,9.3,2007-10-10 16:00:00,3405,101161,849980,1589,32876
938,我们这一家 新篇,https://www.bilibili.com/bangumi/play/ss2771,9.7,2015-10-05 16:00:00,2771,101000,4453623,8534,108550
939,图书馆战争,https://www.bilibili.com/bangumi/play/ss1196,9.3,2008-04-10 16:00:00,1196,100568,706081,1179,24663
940,少女与战车 剧场版,https://www.bilibili.com/bangumi/play/ss4114,9.8,2016-05-26 16:00:00,4114,100352,1963228,10864,105300
941,心跳回忆 ONLY LOVE,https://www.bilibili.com/bangumi/play/ss1410,9.5,2006-10-01 16:00:00,1410,100218,1381747,2970,58295
942,A CHANNEL,https://www.bilibili.com/bangumi/play/ss915,9.6,2011-04-06 16:00:00,915,99582,511318,2413,20827
943,黑塔利亚 World Series 第4期,https://www.bilibili.com/bangumi/play/ss3475,9.6,2010-09-09 16:00:00,3475,99330,2925544,7546,434581
944,打工小哥,https://www.bilibili.com/bangumi/play/ss21749,9.5,2018-01-04 16:00:00,21749,99250,1488945,3348,8474
945,机动战士高达 雷霆宙域战线 第一季,https://www.bilibili.com/bangumi/play/ss6006,9.6,2015-12-24 16:00:00,6006,99219,2215539,2399,17598
946,交响诗篇 第一季,https://www.bilibili.com/bangumi/play/ss790,9.7,2005-04-16 16:00:00,790,98809,961189,2799,32897
947,SWORD GAI 装刀凯 The Animation,https://www.bilibili.com/bangumi/play/ss23875,5.7,2018-03-31 16:00:00,23875,98804,566903,1163,10213
948,草莓棉花糖,https://www.bilibili.com/bangumi/play/ss1856,9.7,2005-07-13 16:00:00,1856,98752,1043550,2541,46035
949,星梦手记,https://www.bilibili.com/bangumi/play/ss5486,0.0,2016-10-02 16:00:00,5486,98690,1531909,4366,37837
950,绯弹的亚里亚 第一季 OVA,https://www.bilibili.com/bangumi/play/ss3439,9.2,2011-04-13 16:00:00,3439,98677,13597437,35701,752230
951,京极夏彦 巷说百物语,https://www.bilibili.com/bangumi/play/ss1964,9.2,2003-10-02 16:00:00,1964,98676,663204,873,13043
952,精灵宝可梦 世代,https://www.bilibili.com/bangumi/play/ss5494,9.6,2016-09-15 16:00:00,5494,98667,8189501,6905,26934
953,剧场版 魔法禁书目录炭 SP,https://www.bilibili.com/bangumi/play/ss5867,9.0,2013-08-27 16:00:00,5867,98635,2206920,7381,38210
954,地狱少女 三鼎,https://www.bilibili.com/bangumi/play/ss4751,9.7,2008-10-03 16:00:00,4751,98466,811973,2641,31513
955,LEVEL E,https://www.bilibili.com/bangumi/play/ss947,9.7,2011-01-09 16:00:00,947,98190,1245635,2319,31622
956,废弃公主,https://www.bilibili.com/bangumi/play/ss3414,9.2,2003-04-07 16:00:00,3414,98134,171138,487,6439
957,SHOW BY ROCK!! Short!!,https://www.bilibili.com/bangumi/play/ss5028,0.0,2016-07-04 16:00:00,5028,97873,1896909,1705,10031
958,爱丝卡与罗吉的工作室 黄昏之空的炼金术士,https://www.bilibili.com/bangumi/play/ss190,9.0,2014-04-09 16:00:00,190,97303,1591207,1581,63093
959,食梦者玛利,https://www.bilibili.com/bangumi/play/ss865,7.8,2011-01-05 16:00:00,865,97098,146779,465,2445
960,文学少女,https://www.bilibili.com/bangumi/play/ss1759,9.1,2009-12-25 16:00:00,1759,97080,354895,1541,23134
961,犬神同学和猫山同学,https://www.bilibili.com/bangumi/play/ss110,9.5,2014-04-09 16:00:00,110,96913,2642823,4306,27358
962,DOG DAYS',https://www.bilibili.com/bangumi/play/ss1632,9.4,2012-07-06 16:00:00,1632,96686,909377,2500,26858
963,勿忘蛛,https://www.bilibili.com/bangumi/play/ss5947,9.2,2012-03-11 16:00:00,5947,96296,750053,3940,12685
964,创圣的大天使,https://www.bilibili.com/bangumi/play/ss695,8.9,2005-04-04 16:00:00,695,96187,880956,699,17109
965,海物语,https://www.bilibili.com/bangumi/play/ss1144,0.0,2009-06-23 16:00:00,1144,95881,389036,429,12884
966,中二病也要谈恋爱！Lite,https://www.bilibili.com/bangumi/play/ss21683,9.5,2012-09-26 16:00:00,21683,95797,1727237,7738,33810
967,简单易懂的现代魔法,https://www.bilibili.com/bangumi/play/ss3129,8.6,2009-07-10 16:00:00,3129,95693,750287,949,15124
968,魔卡少女樱 知世的影像活跃日记,https://www.bilibili.com/bangumi/play/ss3858,9.6,1999-12-31 16:00:00,3858,95671,1329900,2536,21742
969,蔷薇少女 梦之终结,https://www.bilibili.com/bangumi/play/ss523,9.5,2005-10-19 16:00:00,523,95506,476348,1551,14963
970,如果有○○就好了。,https://www.bilibili.com/bangumi/play/ss21478,9.5,2017-10-08 16:00:00,21478,95405,4825323,6146,4101
971,热风海陆BUSHIROAD,https://www.bilibili.com/bangumi/play/ss1653,8.9,2013-12-30 16:00:00,1653,95128,692676,1490,27236
972,永远之久远,https://www.bilibili.com/bangumi/play/ss4472,8.7,2011-07-15 16:00:00,4472,94993,695797,1261,12211
973,魔法少女☆伊莉雅 2wei Herz! SP,https://www.bilibili.com/bangumi/play/ss4319,9.0,2015-09-24 16:00:00,4319,94748,2694341,2429,16659
974,咱们裸熊 第一季（中配）,https://www.bilibili.com/bangumi/play/ss25499,9.7,2015-11-22 16:00:00,25499,94472,1511973,8716,30651
975,越狱兔 前传,https://www.bilibili.com/bangumi/play/ss2034,9.6,2015-04-09 16:00:00,2034,94430,9011580,3642,13924
976,亡念之扎姆德,https://www.bilibili.com/bangumi/play/ss1206,9.3,2008-09-23 16:00:00,1206,94300,633296,2189,20771
977,搞笑漫画日和2,https://www.bilibili.com/bangumi/play/ss1594,9.3,2006-08-04 16:00:00,1594,93852,2247350,2230,15697
978,南家三姐妹 欢迎回来,https://www.bilibili.com/bangumi/play/ss622,9.4,2009-01-03 16:00:00,622,92747,2110296,5009,70483
979,剧场版 钢琴之森,https://www.bilibili.com/bangumi/play/ss4769,9.2,2007-07-20 16:00:00,4769,92732,552573,1391,18343
980,TRINITY SEVEN 七人魔法使 剧场版 2,https://www.bilibili.com/bangumi/play/ss26927,9.1,2019-03-28 16:00:00,26927,92223,477810,3622,3813
981,剧场版总集篇 OVERLORD 漆黑的英雄,https://www.bilibili.com/bangumi/play/ss24959,9.3,2017-03-10 16:00:00,24959,92170,6095437,12570,48710
982,精灵宝可梦 超世代,https://www.bilibili.com/bangumi/play/ss6161,9.6,2002-11-20 16:00:00,6161,92162,3102783,5022,184366
983,虫师 续章 铃之雫,https://www.bilibili.com/bangumi/play/ss2648,9.7,2015-05-15 16:00:00,2648,91929,975441,7868,20507
984,钻石王牌,https://www.bilibili.com/bangumi/play/ss4375,9.7,2013-10-05 16:00:00,4375,91897,3326698,6928,112353
985,牙狼 -炎之刻印-,https://www.bilibili.com/bangumi/play/ss3209,9.3,2014-10-02 16:00:00,3209,91608,5893878,2710,203812
986,Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,https://www.bilibili.com/bangumi/play/ss28400,9.7,2019-08-23 16:00:00,28400,91449,1516138,16593,43795
987,飙速宅男 GLORY LINE,https://www.bilibili.com/bangumi/play/ss21781,8.7,2018-01-08 16:00:00,21781,91155,1425685,5413,23636
988,夏雪密会,https://www.bilibili.com/bangumi/play/ss760,9.4,2012-07-04 16:00:00,760,90888,1024822,1708,58636
989,调酒师,https://www.bilibili.com/bangumi/play/ss1422,9.7,2006-10-13 16:00:00,1422,90655,180255,1006,2047
990,提亚拉之泪,https://www.bilibili.com/bangumi/play/ss3224,8.1,2009-04-01 16:00:00,3224,90588,233803,646,4873
991,少女革命,https://www.bilibili.com/bangumi/play/ss2277,9.7,1997-04-01 16:00:00,2277,90563,1046491,2599,84237
992,银之匙 Silver Spoon 第二季,https://www.bilibili.com/bangumi/play/ss240,9.8,2014-01-08 16:00:00,240,90172,3648101,4986,82789
993,当女孩遇到熊,https://www.bilibili.com/bangumi/play/ss5402,6.8,2016-04-02 16:00:00,5402,90063,706908,3125,18348
